,2023-03-14 14:00:00+00:00,2023-03-14 15:00:00+00:00,2023-03-14 16:00:00+00:00,2023-03-14 17:00:00+00:00,2023-03-14 18:00:00+00:00,2023-03-14 19:00:00+00:00,2023-03-14 20:00:00+00:00,2023-03-14 21:00:00+00:00,Unnamed: 0
622,17.776974987440965,19.52453976733464,19.4998179760112,19.55020293498707,19.68184342410204,19.953956195342617,20.242242977764025,20.5460229569234,437.0
623,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,673.5
624,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,410.0
625,17.749156206515934,19.857302774812638,19.955897176907758,20.09271290074399,20.28401207462812,20.41503008602627,20.564828750429605,20.729509685438657,673.0
626,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,674.0
627,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,662.0
628,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,677.5
629,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,418.5
630,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,601.5
631,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,677.0
632,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,413.5
633,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,678.0
634,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,426.5
635,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,680.5
636,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,711.0
637,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,600.0
638,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,601.0
639,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,432.5
640,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,680.0
641,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,681.0
642,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,633.0
643,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,634.0
644,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,507.0
645,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,683.5
646,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,638.0
647,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,640.0
648,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,524.0
649,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,683.0
650,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,684.0
651,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,530.0
652,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,685.5
653,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,601.0
654,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,689.5
655,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,524.5
656,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,687.5
657,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,642.5
658,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,511.5
659,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,648.0
660,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,648.5
661,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,519.5
662,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,689.5
663,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,534.0
664,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,723.0
665,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,690.0
666,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,568.0
667,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,691.5
668,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,570.0
669,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,693.5
670,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,725.5
671,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,690.5
672,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,534.0
673,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,696.5
674,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,540.0
675,17.7213374255909,20.190065782290635,20.411976377804315,20.63522286650091,20.886180725154198,20.876103976709928,20.887414523095185,20.91299641395391,727.5
